matchId,date,league,label,predictionId,featureSource,snapshotBacked,predictedOutcome,leakageRisk,trainingWeight,trainingGroup,snapshotMaturity,home_avg_scored,away_avg_scored,home_avg_conceded,away_avg_conceded,home_home_split_scored,home_home_split_conceded,away_away_split_scored,away_away_split_conceded,ppg_diff,rest_diff,club_elo_diff,home_injuries,away_injuries,availability_coverage,availability_risk,availability_diff,weather_risk,lineups_confirmed,h2h_sample_size,h2h_reliability,h2h_balance,match_importance,home_btts_rate,away_btts_rate,home_over25_home,away_over25_away,home_yellow_rate,away_yellow_rate,home_cards_rate,away_cards_rate,home_avg_corners,away_avg_corners,set_piece_diff,lineups_avg_rating_diff,home_lineup_continuity,away_lineup_continuity,keeper_rating_diff,away_travel_penalty,prob_home_base,prob_draw_base,prob_away_base,prob_home_heuristic,prob_draw_heuristic,prob_away_heuristic,confidence,exact_score_confidence,model_agreement,top_confidence_pick,top_exact_score_pick,risk_low,risk_medium,risk_high,phase_league,phase_cup,phase_knockout,odds_available,source_timestamp_coverage,db_has_match_stats,db_has_team_match_stats,db_historical_odds_samples,db_historical_home_implied,db_historical_draw_implied,db_historical_away_implied,db_home_xg,db_away_xg,db_home_shots,db_away_shots,db_home_corners,db_away_corners,db_weather_available,db_weather_temperature,db_weather_wind_speed,db_weather_precipitation,db_h2h_edge_played,db_h2h_edge_balance,db_style_profile_available,db_alias_matched,db_feature_source_count
ss-tsdb-Netherlands - Eredivisie-2468345,2026-04-29,"Netherlands - Eredivisie",A,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3951,0.2827,0.3222,0.2464,0.449,0.3046,0.604,0.134,0.557,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-tsdb-England - Premier League-2267419,2026-05-01,"England - Premier League",H,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2962,0.2807,0.4231,0.0351,0.2253,0.7395,0.644,0.643,0.156,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-tsdb-Netherlands - Eredivisie-2468346,2026-05-01,"Netherlands - Eredivisie",D,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393,0.2804,0.3266,0.2688,0.4629,0.2683,0.646,0.669,0.513,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-oldb-77536,2026-05-02,"Germany - Bundesliga",A,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3894,0.2864,0.3242,0.2196,0.4624,0.318,0.595,0.624,0.531,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-oldb-77538,2026-05-02,"Germany - Bundesliga",D,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475,0.2746,0.2504,0.2685,0.4851,0.2463,0.595,0.655,0.439,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-oldb-77540,2026-05-02,"Germany - Bundesliga",A,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3857,0.2866,0.3277,0.0205,0.1906,0.7889,0.592,0.636,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-oldb-77542,2026-05-02,"Germany - Bundesliga",A,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3894,0.2864,0.3242,0.2145,0.4749,0.3106,0.595,0.62,0.497,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-oldb-77544,2026-05-02,"Germany - Bundesliga",H,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3894,0.2864,0.3242,0.3203,0.4584,0.2213,0.64,0.676,0.541,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-oldb-78226,2026-05-02,"Germany - Bundesliga",D,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3834,0.2867,0.3298,0.2487,0.4811,0.2702,0.637,0.669,0.482,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-oldb-78232,2026-05-02,"Germany - Bundesliga",H,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393,0.2862,0.3208,0.3353,0.4665,0.1982,0.636,0.616,0.519,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-oldb-78233,2026-05-02,"Germany - Bundesliga",D,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3894,0.2864,0.3242,0.2594,0.4813,0.2594,0.64,0.613,0.48,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-oldb-78234,2026-05-02,"Germany - Bundesliga",D,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3894,0.2864,0.3242,0.2594,0.4813,0.2594,0.64,0.613,0.48,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-tsdb-England - Championship-2275730,2026-05-02,"England - Championship",A,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3748,0.2847,0.3405,0.2315,0.4734,0.2951,0.536,0.644,0.497,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-tsdb-England - Premier League-2267413,2026-05-02,"England - Premier League",H,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5367,0.2565,0.2068,0.4301,0.3987,0.1711,0.534,0.658,0.621,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-tsdb-France - Ligue 1-2278391,2026-05-02,"France - Ligue 1",A,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2534,0.2667,0.4799,0.1843,0.3969,0.4189,0.599,0.671,0.653,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-tsdb-Germany - Bundesliga-2276917,2026-05-02,"Germany - Bundesliga",H,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4712,0.271,0.2578,0.0328,0.2141,0.7531,0.558,0.593,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-tsdb-Netherlands - Eredivisie-2268432,2026-05-02,"Netherlands - Eredivisie",D,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3079,0.2785,0.4136,0.7442,0.2215,0.0343,0.64,0.622,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fd-D1-2026-05-03-m gladbach-dortmund,2026-05-03,"Germany - Bundesliga",H,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3693,0.277,0.3537,0.0323,0.2402,0.7275,0.375,0.372,0.003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fd-D1-2026-05-03-st pauli-mainz,2026-05-03,"Germany - Bundesliga",A,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3682,0.2701,0.3617,0.2226,0.4238,0.3536,0.521,0.667,0.59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fd-D2-2026-05-03-elversberg-paderborn,2026-05-03,"Germany - Bundesliga",H,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3683,0.2736,0.3581,0.364,0.4287,0.2073,0.531,0.649,0.586,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fd-D2-2026-05-03-greuther furth-nurnberg,2026-05-03,"Germany - Bundesliga",D,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3339,0.3005,0.3656,0.2675,0.4753,0.2572,0.608,0.679,0.534,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fd-D2-2026-05-03-hannover-preu en munster,2026-05-03,"Germany - Bundesliga",D,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4608,0.2881,0.2511,0.7364,0.2283,0.0353,0.357,0.438,0.265,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fd-D2-2026-05-03-karlsruhe-darmstadt,2026-05-03,"Germany - Bundesliga",H,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3752,0.2921,0.3327,0.3425,0.4504,0.2071,0.573,0.692,0.578,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fd-D2-2026-05-03-magdeburg-hertha,2026-05-03,"Germany - Bundesliga",H,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4609,0.2827,0.2564,0.3168,0.4645,0.2187,0.413,0.501,0.515,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fd-E0-2026-05-03-bournemouth-crystal palace,2026-05-03,"England - Premier League",H,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5172,0.2607,0.2222,0.3269,0.4525,0.2205,0.447,0.545,0.488,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fd-E0-2026-05-03-man united-liverpool,2026-05-03,"England - Premier League",H,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3479,0.2622,0.3899,0.306,0.4345,0.2595,0.499,0.613,0.541,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fd-F1-2026-05-03-lille-le havre,2026-05-03,"France - Ligue 1",D,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581,0.2301,0.1888,0.3418,0.4248,0.2334,0.458,0.51,0.362,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fd-F1-2026-05-03-lyon-rennes,2026-05-03,"France - Ligue 1",H,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4559,0.2559,0.2883,0.3279,0.4348,0.2373,0.458,0.543,0.523,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fd-F1-2026-05-03-paris fc-brest,2026-05-03,"France - Ligue 1",H,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3426,0.285,0.3724,0.3127,0.4549,0.2324,0.608,0.675,0.547,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fd-F1-2026-05-03-strasbourg-toulouse,2026-05-03,"France - Ligue 1",A,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3429,0.2866,0.3705,0.2343,0.4444,0.3212,0.592,0.723,0.579,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fd-N1-2026-05-03-for sittard-feyenoord,2026-05-03,"Netherlands - Eredivisie",A,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0.2475,0.4855,0.0164,0.1643,0.8193,0.482,0.463,0.11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fd-N1-2026-05-03-sparta rotterdam-go ahead eagles,2026-05-03,"Netherlands - Eredivisie",D,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3584,0.302,0.3395,0.2743,0.4602,0.2654,0.66,0.745,0.578,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fd-N1-2026-05-03-volendam-heerenveen,2026-05-03,"Netherlands - Eredivisie",A,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2939,0.2932,0.4129,0.22,0.4399,0.3402,0.645,0.752,0.609,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fd-N1-2026-05-03-zwolle-heracles,2026-05-03,"Netherlands - Eredivisie",H,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4357,0.2893,0.275,0.3325,0.4531,0.2145,0.474,0.577,0.563,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-oldb-77539,2026-05-03,"Germany - Bundesliga",D,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3894,0.2864,0.3242,0.2578,0.4845,0.2578,0.585,0.613,0.472,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-oldb-77543,2026-05-03,"Germany - Bundesliga",A,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4048,0.2791,0.3161,0.613,0.3163,0.0707,0.46,0.517,0.346,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-oldb-78227,2026-05-03,"Germany - Bundesliga",H,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3894,0.2864,0.3242,0.3456,0.4489,0.2055,0.64,0.622,0.567,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-oldb-78228,2026-05-03,"Germany - Bundesliga",D,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3894,0.2864,0.3242,0.259,0.482,0.259,0.64,0.612,0.478,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-oldb-78229,2026-05-03,"Germany - Bundesliga",D,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3894,0.2864,0.3242,0.259,0.482,0.259,0.64,0.612,0.478,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-oldb-78230,2026-05-03,"Germany - Bundesliga",D,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3915,0.2863,0.3222,0.2825,0.4539,0.2636,0.637,0.62,0.553,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-oldb-78231,2026-05-03,"Germany - Bundesliga",D,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3894,0.2864,0.3242,0.2652,0.4696,0.2652,0.64,0.616,0.511,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-tsdb-England - Premier League-2267414,2026-05-03,"England - Premier League",A,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3095,0.2862,0.4043,0.7941,0.185,0.0209,0.585,0.619,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-tsdb-France - Ligue 1-2278388,2026-05-03,"France - Ligue 1",H,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5003,0.2585,0.2412,0.3663,0.4346,0.1991,0.561,0.65,0.53,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-tsdb-Germany - Bundesliga-2276919,2026-05-03,"Germany - Bundesliga",H,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4061,0.2851,0.3087,0.2833,0.4812,0.2355,0.563,0.665,0.477,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-tsdb-Netherlands - Eredivisie-2268433,2026-05-03,"Netherlands - Eredivisie",D,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3751,0.2789,0.346,0.034,0.2243,0.7417,0.614,0.613,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-tsdb-England - Premier League-2267417,2026-05-04,"England - Premier League",A,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4788,0.2629,0.2583,0.7645,0.2097,0.0258,0.392,0.449,0.238,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-tsdb-England - Premier League-2267418,2026-05-04,"England - Premier League",D,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2147,0.2394,0.546,0.2228,0.4002,0.3769,0.451,0.541,0.549,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-curated-2026-05-05-arsenal-atletico madrid,2026-05-05,"Europe - Champions League",H,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3894,0.2864,0.3242,0.8445,0.1452,0.0103,0.323,0.252,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-tsdb-Netherlands - Eredivisie-2469475,2026-05-05,"Netherlands - Eredivisie",A,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4185,0.2892,0.2924,0.1891,0.4523,0.3587,0.548,0.631,0.388,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-curated-2026-05-06-bayern munich-paris saint germain,2026-05-06,"Europe - Champions League",D,,review_prediction_fallback,0,H,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7434,0.1417,0.115,0,0.0091,0.9908,0.271,0.181,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-tsdb-Netherlands - Eredivisie-2469522,2026-05-06,"Netherlands - Eredivisie",H,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2815,0.3352,0.3833,0,0.0056,0.9944,0.54,0.53,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
